#     lambda       flux     stat_error    sys_error  FWHM   quality exposure
# A(Angstroms) erg/s/cm2/A  erg/s/cm2/A  erg/s/cm2/A   A  1=ok,0=bad  secs 
   1100.2540   2.0623e-12   0.0000e+00   2.0623e-14    2.20     1       0.00
   1101.3570   2.2563e-12   0.0000e+00   2.2563e-14    2.20     1       0.00
   1102.4610   2.4486e-12   0.0000e+00   2.4486e-14    2.20     1       0.00
   1103.5660   2.6274e-12   0.0000e+00   2.6274e-14    2.21     1       0.00
   1104.6730   2.7671e-12   0.0000e+00   2.7671e-14    2.21     1       0.00
   1105.7800   2.9634e-12   0.0000e+00   2.9634e-14    2.21     1       0.00
   1106.8890   3.3409e-12   0.0000e+00   3.3409e-14    2.21     1       0.00
   1107.9980   4.3649e-12   0.0000e+00   4.3649e-14    2.22     1       0.00
   1109.1090   7.5789e-12   0.0000e+00   7.5789e-14    2.22     1       0.00
   1110.2210   1.4925e-11   0.0000e+00   1.4925e-13    2.22     1       0.00
   1111.3340   2.3385e-11   0.0000e+00   2.3385e-13    2.22     1       0.00
   1112.4480   3.3122e-11   0.0000e+00   3.3122e-13    2.22     1       0.00
   1113.5630   3.7759e-11   0.0000e+00   3.7759e-13    2.23     1       0.00
   1114.6800   4.6411e-11   0.0000e+00   4.6411e-13    2.23     1       0.00
   1115.7970   8.2206e-11   0.0000e+00   8.2206e-13    2.23     1       0.00
   1116.9160   8.2925e-11   0.0000e+00   8.2925e-13    2.23     1       0.00
   1118.0350   8.0211e-11   0.0000e+00   8.0211e-13    2.24     1       0.00
   1119.1560   1.1421e-10   0.0000e+00   1.1421e-12    2.24     1       0.00
   1120.2780   1.1118e-10   0.0000e+00   1.1118e-12    2.24     1       0.00
   1121.4010   7.2278e-11   0.0000e+00   7.2278e-13    2.24     1       0.00
   1122.5260   7.0155e-11   0.0000e+00   7.0155e-13    2.25     1       0.00
   1123.6510   1.2898e-10   0.0000e+00   1.2898e-12    2.25     1       0.00
   1124.7770   1.5899e-10   0.0000e+00   1.5899e-12    2.25     1       0.00
   1125.9050   1.6250e-10   0.0000e+00   1.6250e-12    2.25     1       0.00
   1127.0340   1.3488e-10   0.0000e+00   1.3488e-12    2.25     1       0.00
   1128.1640   8.2765e-11   0.0000e+00   8.2765e-13    2.26     1       0.00
   1129.2950   5.9883e-11   0.0000e+00   5.9883e-13    2.26     1       0.00
   1130.4270   9.7371e-11   0.0000e+00   9.7371e-13    2.26     1       0.00
   1131.5600   1.4661e-10   0.0000e+00   1.4661e-12    2.26     1       0.00
   1132.6940   1.5196e-10   0.0000e+00   1.5196e-12    2.27     1       0.00
   1133.8300   1.3337e-10   0.0000e+00   1.3337e-12    2.27     1       0.00
   1134.9660   1.4653e-10   0.0000e+00   1.4653e-12    2.27     1       0.00
   1136.1040   1.8149e-10   0.0000e+00   1.8149e-12    2.27     1       0.00
   1137.2430   1.7790e-10   0.0000e+00   1.7790e-12    2.27     1       0.00
   1138.3830   1.2642e-10   0.0000e+00   1.2642e-12    2.28     1       0.00
   1139.5250   7.0107e-11   0.0000e+00   7.0107e-13    2.28     1       0.00
   1140.6670   7.3866e-11   0.0000e+00   7.3866e-13    2.28     1       0.00
   1141.8100   1.0463e-10   0.0000e+00   1.0463e-12    2.28     1       0.00
   1142.9550   1.0751e-10   0.0000e+00   1.0751e-12    2.29     1       0.00
   1144.1010   1.1150e-10   0.0000e+00   1.1150e-12    2.29     1       0.00
   1145.2480   1.4542e-10   0.0000e+00   1.4542e-12    2.29     1       0.00
   1146.3960   1.5515e-10   0.0000e+00   1.5515e-12    2.29     1       0.00
   1147.5450   1.4749e-10   0.0000e+00   1.4749e-12    2.30     1       0.00
   1148.6960   1.5978e-10   0.0000e+00   1.5978e-12    2.30     1       0.00
   1149.8470   1.7024e-10   0.0000e+00   1.7024e-12    2.30     1       0.00
   1151.0000   1.6976e-10   0.0000e+00   1.6976e-12    2.30     1       0.00
   1152.2000   1.6092e-10   1.5121e-10   4.8276e-12    6.00     1       0.00
   1153.4000   2.2088e-10   8.7483e-11   6.6264e-12    6.00     1       0.00
   1156.9000   3.2695e-10   9.8573e-11   9.8086e-12    6.00     1       0.00
   1158.1000   3.8185e-10   1.3587e-10   1.1455e-11    6.00     1       0.00
   1159.3000   2.0511e-10   1.0957e-10   6.1532e-12    6.00     1       0.00
   1160.4000   1.1161e-10   9.5594e-11   3.3483e-12    6.00     1       0.00
   1161.6000   2.1520e-10   9.5833e-11   6.4561e-12    6.00     1       0.00
   1162.8000   2.5318e-10   8.5495e-11   7.5953e-12    6.00     1       0.00
   1164.0000   1.2391e-10   1.3703e-10   3.7173e-12    6.00     1       0.00
   1165.2000   4.2230e-11   7.3144e-11   1.2669e-12    6.00     1       0.00
   1169.9000   4.0521e-11   7.0185e-11   1.2156e-12    6.00     1       0.00
   1171.1000   6.4596e-11   8.9619e-11   1.9379e-12    6.00     1       0.00
   1172.2000   1.5845e-11   2.7444e-11   4.7535e-13    6.00     1       0.00
   1173.4000   6.6168e-11   6.8802e-11   1.9850e-12    6.00     1       0.00
   1174.6000   1.0961e-10   5.6385e-11   3.2883e-12    6.00     1       0.00
   1175.8000   5.4408e-11   6.6940e-11   1.6322e-12    6.00     1       0.00
   1185.2000   2.0001e-11   3.4643e-11   6.0003e-13    6.00     1       0.00
   1198.2000   1.1780e-11   2.0404e-11   3.5341e-13    6.00     1       0.00
   1199.4000   2.2809e-11   2.3814e-11   6.8426e-13    6.00     1       0.00
   1201.7000   0.0000e+00   2.7688e-11   5.9993e-13    6.00     1       0.00
   1202.9000   0.0000e+00   2.6466e-11   8.9842e-13    6.00     1       0.00
   1204.1000   0.0000e+00   2.7773e-11   1.6676e-12    6.00     1       0.00
   1205.3000   0.0000e+00   3.5133e-11   6.0954e-13    6.00     1       0.00
   1206.5000   0.0000e+00   3.6304e-12   6.2881e-14    6.00     1       0.00
   1207.6000   0.0000e+00   4.8445e-11   3.3712e-12    6.00     1       0.00
   1208.8000   0.0000e+00   5.4808e-11   6.1696e-12    6.00     1       0.00
   1210.0000   0.0000e+00   6.7037e-11   7.1132e-12    6.00     1       0.00
   1211.2000   0.0000e+00   1.1487e-10   7.1542e-12    6.00     1       0.00
   1212.4000   0.0000e+00   1.5205e-10   8.7717e-12    6.00     1       0.00
   1213.5000   0.0000e+00   1.6949e-10   1.0814e-11    6.00     1       0.00
   1214.7000   0.0000e+00   1.7532e-10   9.8914e-12    6.00     1       0.00
   1215.9000   0.0000e+00   1.7754e-10   9.9122e-12    6.00     1       0.00
   1217.1000   0.0000e+00   1.8102e-10   9.5989e-12    6.00     1       0.00
   1218.3000   0.0000e+00   1.0965e-10   5.4005e-12    6.00     1       0.00
   1219.4000   0.0000e+00   6.3863e-11   3.7903e-12    6.00     1       0.00
   1220.6000   0.0000e+00   5.7074e-11   4.0620e-12    6.00     1       0.00
   1221.8000   0.0000e+00   3.7987e-11   3.3152e-12    6.00     1       0.00
   1223.0000   0.0000e+00   1.6065e-11   1.5478e-12    6.00     1       0.00
   1224.2000   0.0000e+00   1.4455e-11   1.7223e-12    6.00     1       0.00
   1225.3000   0.0000e+00   1.9643e-11   3.6767e-12    6.00     1       0.00
   1226.5000   0.0000e+00   2.1222e-11   2.5269e-12    6.00     1       0.00
   1227.7000   0.0000e+00   8.8147e-12   1.5267e-13    6.00     1       0.00
   1228.9000   0.0000e+00   1.2945e-11   7.5822e-13    6.00     1       0.00
   1230.0000   2.8031e-11   1.8281e-11   8.4093e-13    6.00     1       0.00
   1231.2000   3.6817e-11   1.6369e-11   1.1045e-12    6.00     1       0.00
   1232.4000   6.3413e-11   1.5999e-11   1.9024e-12    6.00     1       0.00
   1233.6000   5.2521e-11   1.3236e-11   1.5756e-12    6.00     1       0.00
   1234.8000   5.5092e-11   1.7303e-11   1.6528e-12    6.00     1       0.00
   1235.9000   3.5150e-11   1.5923e-11   1.0545e-12    6.00     1       0.00
   1237.1000   3.0895e-11   1.2301e-11   9.2685e-13    6.00     1       0.00
   1238.3000   8.2257e-11   1.6285e-11   2.4677e-12    6.00     1       0.00
   1239.5000   1.1159e-10   2.7239e-11   3.3477e-12    6.00     1       0.00
   1240.7000   8.2006e-11   2.7380e-11   2.4602e-12    6.00     1       0.00
   1241.8000   1.2843e-10   2.0555e-11   3.8530e-12    6.00     1       0.00
   1243.0000   1.5794e-10   1.6103e-11   4.7382e-12    6.00     1       0.00
   1244.2000   7.9889e-11   3.4579e-11   2.3967e-12    6.00     1       0.00
   1245.4000   5.4741e-11   3.2806e-11   1.6422e-12    6.00     1       0.00
   1246.6000   7.3536e-11   2.1882e-11   2.2061e-12    6.00     1       0.00
   1247.7000   9.0337e-11   2.7846e-11   2.7101e-12    6.00     1       0.00
   1248.9000   1.1136e-10   2.6264e-11   3.3409e-12    6.00     1       0.00
   1250.1000   1.7147e-10   1.9007e-11   5.1440e-12    6.00     1       0.00
   1251.3000   2.0557e-10   2.0924e-11   6.1671e-12    6.00     1       0.00
   1252.5000   2.2242e-10   1.2623e-11   6.6727e-12    6.00     1       0.00
   1253.6000   2.4929e-10   1.7056e-11   7.4788e-12    6.00     1       0.00
   1254.8000   2.6974e-10   1.4016e-11   8.0922e-12    6.00     1       0.00
   1256.0000   3.0103e-10   1.5642e-11   9.0310e-12    6.00     1       0.00
   1257.2000   3.0163e-10   2.4206e-11   9.0490e-12    6.00     1       0.00
   1258.4000   3.0816e-10   3.3395e-11   9.2447e-12    6.00     1       0.00
   1259.5000   2.9624e-10   2.7724e-11   8.8871e-12    6.00     1       0.00
   1260.7000   3.3562e-10   3.6778e-11   1.0069e-11    6.00     1       0.00
   1261.9000   5.4094e-10   4.2350e-11   1.6228e-11    6.00     1       0.00
   1263.1000   5.8044e-10   4.7855e-11   1.7413e-11    6.00     1       0.00
   1264.3000   5.4002e-10   6.2668e-11   1.6201e-11    6.00     1       0.00
   1265.4000   6.3840e-10   8.8680e-11   1.9152e-11    6.00     1       0.00
   1266.6000   7.4291e-10   7.2530e-11   2.2287e-11    6.00     1       0.00
   1267.8000   1.0164e-09   7.1712e-11   3.0493e-11    6.00     1       0.00
   1269.0000   1.2068e-09   4.4384e-11   3.6205e-11    6.00     1       0.00
   1270.2000   1.1893e-09   5.6992e-11   3.5679e-11    6.00     1       0.00
   1271.3000   1.2435e-09   4.4655e-11   3.7304e-11    6.00     1       0.00
   1272.5000   1.1931e-09   4.8288e-11   3.5793e-11    6.00     1       0.00
   1273.7000   1.0793e-09   4.7980e-11   3.2378e-11    6.00     1       0.00
   1274.9000   1.0381e-09   4.3095e-11   3.1144e-11    6.00     1       0.00
   1276.1000   1.1219e-09   6.6328e-11   3.3657e-11    6.00     1       0.00
   1277.2000   1.3162e-09   1.0441e-10   3.9487e-11    6.00     1       0.00
   1278.4000   1.5217e-09   1.0086e-10   4.5652e-11    6.00     1       0.00
   1279.6000   1.7733e-09   1.0361e-10   5.3199e-11    6.00     1       0.00
   1280.8000   2.0597e-09   1.2308e-10   6.1791e-11    6.00     1       0.00
